,id,rating,recommend,clean_texts
17811,18476,2,0,sometimes order hardly wait arrive wonder made mistake one times mistake shirt received like one quite large falling one model everyone shown shirt denim blue color grey pretty color thought hate
17812,18477,4,1,love fit style gotten many however toddler dress falling bunch made fabric look worn spot toddler feel like quality amazing also waist part
17813,18478,2,0,love top received picture dark charcoal almost black grey order much much lighter grey addition shirt super boxy thus model probably pinning side bring top going back disappointed
17814,18479,5,1,dress pretty worn casually dress get many comfortable like wearing highly
17815,18480,1,0,bottom like tutu first high tolerance scratchy fabric one could feel even long way could wear something skin itch badly second peplum part huge like exaggerated skirt finally color green one picture green blue tint back goes
17816,18481,3,0,cute thick rough
17817,18482,4,1,lovely dress soft fabric body pattern soft feminine much like picture issue didnt give overall rating bit snug around bodice could lifelong swimmer however bra size b c depending shouldnt issue dress got extra small per small would b
17818,18483,3,0,given price pretty disappointed quality fabric dress nicely well fabric cheap another dress bought like store boardwalk fit fabric expect lot dress price id recommend
17819,18484,5,1,thinking another winner actually plenty reese dress love fabric soft vibrant colors gorgeous print size sold regular intention hem find large bust going order instead see better reference
17820,18485,5,1,knitted knotted gorgeous lovely almost color deep ruffle bottom feminine flattering way theres enough get cozy wore day went green regular medium normal size size mohair soft feeling lush look wore piece today felt wearing something special
17821,18486,5,1,cant get enough dress dress everything flattering fit colors pattern design quality dress really worth every penny opinion great price versatile high quality dress material super comfy stretchy material perfect everyday brainer easy throw happy comes petite length perfect perfect length
17822,18488,2,0,probably gone petite dress awful waist nowhere near supposed thigh level unforgiving clingy every bump found material tolerable worn long time suspicion would begin irritate skin scratchy going back
17823,18489,2,0,going ridiculously high priced ugly sweater contest one normally like clothing character juxtaposition one imagine collar fitting right flattering anyone mixed end making look cheap rather
17824,18490,3,0,love sweater much new favorite unfortunately bit short longer torso raised arms wrong thick sweater
17825,18491,3,1,sweater gorgeous print person colors yellow really dusty mustard yellow navy navy white background oatmeal person
17826,18492,5,1,sweater stunning extremely well made tiny little get even discerning eye received many want fit generously extra roominess recommend one size true size
17827,18493,4,1,wish list long time ten sale came along size sold however someone returned local store tried later ended fabric gorgeous light fall coming wont wear next summer may get shape really nice hem hit weird spot short muscular sewing perfect little
17828,18494,1,0,also returned dress waiting received high dress really disappointment got fabric made cheap poly thats shiny thin clingy every lump bump zipper back wont lay flat ugly bump sewing uneven wasnt lot thought put print placement sewn together
17829,18495,5,1,culottes beautiful really pretty cerise shade nice eyelet pattern partially lined size small normal size falling sized extra small fit perfectly
